"","code","sample","country","province","location","outcrop","decimallatitude","decimallongitude","sample.type","analysed.material","sample.details","main.ore","p206.204","p206.204.2sd","p207.204","p207.204.2sd","p208.204","p208.204.2sd","p207.206","p207.206.2sd","p208.206","p208.206.2sd","pb.content","u.content","model.age","mu","w","geological.zone","geol.age","host.rock","deposit.morphology","realm","excavation.no","find.spot","courtesy","period","chronology","tmod","mu12","kappa12","reference","ref.code","laboratory","spectrometry","observations","sample.type1"
"GDM.2079","GDM.2079","TDB/2B","Spain","Cádiz","Torre Dona Blanca","Torre Dona Blanca mine",36.628076,-6.161499,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.2743,NA,15.6515,NA,38.3922,NA,0.856476,NA,2.100883,NA,NA,NA,NA,NA,NA,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,358,9.7626,3.987,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2080","GDM.2080","TDB/7","Spain","Cádiz","Torre Dona Blanca","Torre Dona Blanca mine",36.628076,-6.161499,"Archaeological mineral","Litharge","Pb/litharge,Pb,Fragment of litharge","Pb",18.1806,NA,15.635,NA,38.21,NA,0.859982,NA,2.101689,NA,NA,NA,NA,NA,NA,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,397,9.72,3.9461,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2081","GDM.2081","TDB/10","Spain","Cádiz","Torre Dona Blanca","Torre Dona Blanca mine",36.628076,-6.161499,"Archaeological mineral","Litharge","Pb/litharge,Pb,Fragment of litharge","Pb",18.175,NA,15.624,NA,38.1782,NA,0.85964,NA,2.10059,NA,NA,NA,NA,NA,NA,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,381,9.6772,3.9286,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2082","GDM.2082","CDR/3","Spain","Huelva","Berrocal","Cerro del Drago",37.608191,-6.546303,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Furnace lining","Fe",18.197,NA,15.6352,NA,38.2368,NA,0.859223,NA,2.101274,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,385,9.7166,3.9496,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2083","GDM.2083","CDR/4","Spain","Huelva","Berrocal","Cerro del Drago",37.608191,-6.546303,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged tuyere","Fe",18.2047,NA,15.6536,NA,38.2883,NA,0.859864,NA,2.103208,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,414,9.7888,3.9789,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2084","GDM.2084","CDR/5","Spain","Huelva","Berrocal","Cerro del Drago",37.608191,-6.546303,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Furnace lining","Fe",18.1947,NA,15.6297,NA,38.2649,NA,0.859025,NA,2.103077,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,377,9.6951,3.9647,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2086","GDM.2086","TJ/1","Spain","Huelva","Escacena del Campo","Tejada",37.409571,-6.397065,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.3207,NA,15.6803,NA,38.521,NA,0.855883,NA,2.102598,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,378,9.8665,4.0348,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2087","GDM.2087","TJ/2","Spain","Huelva","Escacena del Campo","Tejada",37.409571,-6.397065,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.2319,NA,15.6315,NA,38.358,NA,0.857373,NA,2.1039,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,352,9.693,3.9906,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2088","GDM.2088","TJ/4","Spain","Huelva","Escacena del Campo","Tejada",37.409571,-6.397065,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2246,NA,15.6186,NA,38.3096,NA,0.857004,NA,2.102076,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,333,9.6433,3.9647,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2089","GDM.2089","TJ/6","Spain","Huelva","Escacena del Campo","Tejada",37.409571,-6.397065,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2458,NA,15.636,NA,38.294,NA,0.856964,NA,2.098781,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,350,9.7076,3.9478,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2090","GDM.2090","TJ/9","Spain","Huelva","Escacena del Campo","Tejada",37.409571,-6.397065,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.3269,NA,15.6705,NA,38.4964,NA,0.855053,NA,2.10054,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,355,9.8256,4.0139,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2091","GDM.2091","3AG/1","Spain","Huelva","Las Delgadas","Cerro 3 Aguilas",37.657998,-6.578207,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3764,NA,15.7072,NA,38.6375,NA,0.854747,NA,2.102558,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,386,9.9605,4.0683,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2092","GDM.2092","3AG/2","Spain","Huelva","Las Delgadas","Cerro 3 Aguilas",37.657998,-6.578207,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3333,NA,15.6749,NA,38.5204,NA,0.854995,NA,2.101114,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,358,9.8417,4.0239,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2093","GDM.2093","3AG/3","Spain","Huelva","Las Delgadas","Cerro 3 Aguilas",37.657998,-6.578207,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3511,NA,15.6947,NA,38.5914,NA,0.855246,NA,2.10295,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,382,9.9166,4.0567,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2104","GDM.2104","HU/5","Spain","Huelva","Calle Puerto 12","Calle Puerto 12",37.258634,-6.952504,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3043,NA,15.6715,NA,38.473,NA,0.856165,NA,2.101853,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,373,9.8353,4.0171,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2105","GDM.2105","HU/6","Spain","Huelva","Calle Puerto 12","Calle Puerto 12",37.258634,-6.952504,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2756,NA,15.6469,NA,38.3801,NA,0.856165,NA,2.100071,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,349,9.7439,3.978,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2106","GDM.2106","HU/1","Spain","Huelva","Calle Puerto 9","Calle Puerto 9",37.258634,-6.952504,"Archaeological mineral","Litharge","Litharge,Pb,Fragment of cupel","Pb",18.1726,NA,15.6157,NA,38.1958,NA,0.859299,NA,2.101828,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,367,9.6445,3.9371,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2117","GDM.2117","SBA/1","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.193,NA,15.6279,NA,38.4697,NA,0.859005,NA,2.114529,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,375,9.6883,4.0776,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2118","GDM.2118","SBA/2","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.1867,NA,15.6254,NA,38.3482,NA,0.859165,NA,2.108579,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,375,9.6799,4.0145,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2119","GDM.2119","SBA/3","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.165,NA,15.5929,NA,38.3934,NA,0.858404,NA,2.11359,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,329,9.5552,4.043,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2120","GDM.2120","SBA/4","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.1896,NA,15.6028,NA,38.3341,NA,0.857787,NA,2.107471,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,330,9.5887,3.9967,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2121","GDM.2121","SBA/5","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.199,NA,15.6066,NA,38.2703,NA,0.85755,NA,2.10288,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,330,9.6016,3.9566,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2122","GDM.2122","SBA/5-1","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.204,NA,15.6132,NA,38.2923,NA,0.85768,NA,2.10351,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,339,9.6267,3.9676,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2123","GDM.2123","SBA/6","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2394,NA,15.6385,NA,38.3836,NA,0.857405,NA,2.104436,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,360,9.7192,4.0018,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2124","GDM.2124","SBA/7","Spain","Huelva","Almonte","San Bartolome de Almonte",37.260069,-6.537275,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.1781,NA,15.5925,NA,38.3065,NA,0.857764,NA,2.107288,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,319,9.5504,3.9859,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2125","GDM.2125","CAS/1","Spain","Sevilla","Aznalcollar","Castillo",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Tapped slag","Fe",18.1728,NA,15.6168,NA,38.1507,NA,0.859354,NA,2.099332,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,369,9.6488,3.9125,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2126","GDM.2126","CAS/2","Spain","Sevilla","Aznalcollar","Castillo",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Tapped slag","Fe",18.1807,NA,15.627,NA,38.185,NA,0.859537,NA,2.100301,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,382,9.6878,3.9295,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2127","GDM.2127","CAS/3","Spain","Sevilla","Aznalcollar","Castillo",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.1807,NA,15.6317,NA,38.1978,NA,0.859798,NA,2.101008,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,391,9.7067,3.9382,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2128","GDM.2128","CT/1","Spain","Sevilla","Aznalcollar","Castrejones. Area N.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.237,NA,15.63,NA,38.3601,NA,0.85705,NA,2.10342,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,346,9.6858,3.9877,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2129","GDM.2129","CT/2","Spain","Sevilla","Aznalcollar","Castrejones. Area N.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.229,NA,15.6237,NA,38.34,NA,0.85708,NA,2.10324,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,340,9.6626,3.9801,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2130","GDM.2130","CT/1","Spain","Sevilla","Aznalcollar","Castrejones.Area N.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.243,NA,15.6375,NA,38.3842,NA,0.85718,NA,2.10405,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,355,9.7143,3.9993,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2131","GDM.2131","CT/2","Spain","Sevilla","Aznalcollar","Castrejones.Area N.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.235,NA,15.6312,NA,38.3641,NA,0.85721,NA,2.10387,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,350,9.6911,3.9917,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2132","GDM.2132","CT/3","Spain","Sevilla","Aznalcollar","Castrejones.Area N.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2348,NA,15.6308,NA,38.365,NA,0.857199,NA,2.103947,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,349,9.6895,3.9922,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2133","GDM.2133","CT/4","Spain","Sevilla","Aznalcollar","Castrejones.Ladera.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2016,NA,15.6144,NA,38.3495,NA,0.857858,NA,2.106922,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,343,9.6321,4.0009,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2134","GDM.2134","CT/5a","Spain","Sevilla","Aznalcollar","Castrejones.Ladera.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.2066,NA,15.6081,NA,38.3011,NA,0.857279,NA,2.103696,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,327,9.6057,3.9688,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2135","GDM.2135","CT/5b","Spain","Sevilla","Aznalcollar","Castrejones.Ladera.",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.1841,NA,15.5952,NA,38.305,NA,0.857629,NA,2.10651,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,319,9.5597,3.9819,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2136","GDM.2136","CAS/4","Spain","Sevilla","Aznalcollar","Cementerio",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Black tapped","Fe",18.2044,NA,15.6594,NA,38.2886,NA,0.860199,NA,2.103267,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,425,9.8123,3.9812,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2137","GDM.2137","CAS/5","Spain","Sevilla","Aznalcollar","Cementerio",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Black tapped","Fe",18.1962,NA,15.6493,NA,38.2611,NA,0.860029,NA,2.102692,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,412,9.7737,3.9683,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2140","GDM.2140","TV/1","Spain","Sevilla","Aznalcollar","Torre del Viento",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3293,NA,15.6826,NA,38.5259,NA,0.855602,NA,2.101876,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,375,9.8735,4.0323,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2141","GDM.2141","TV/2","Spain","Sevilla","Aznalcollar","Torre del Viento",37.522553,-6.279008,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3178,NA,15.6673,NA,38.4748,NA,0.855305,NA,2.100407,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,356,9.8151,4.0073,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2142","GDM.2142","CJF/1","Spain","Sevilla","Castillo de las Guardas","Cortijo Jose Fernandez",37.693624,-6.319438,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3008,NA,15.6593,NA,38.4784,NA,0.855665,NA,2.102557,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,353,9.7873,4.0182,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2143","GDM.2143","CJF/2","Spain","Sevilla","Castillo de las Guardas","Cortijo Jose Fernandez",37.693624,-6.319438,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3105,NA,15.6734,NA,38.5004,NA,0.855981,NA,2.102641,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,372,9.8413,4.0283,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2144","GDM.2144","CJF/3","Spain","Sevilla","Castillo de las Guardas","Cortijo Jose Fernandez",37.693624,-6.319438,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.3169,NA,15.6569,NA,38.463,NA,0.854779,NA,2.099868,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,337,9.7737,3.998,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2145","GDM.2145","CJF/4","Spain","Sevilla","Castillo de las Guardas","Cortijo Jose Fernandez",37.693624,-6.319438,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Free silica slag","Fe",18.321,NA,15.6555,NA,38.4536,NA,0.85451,NA,2.09888,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,331,9.7671,3.9896,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2169","GDM.2169","PT-9/1","Spain","Sevilla","Norte Paterna","Mina 9",37.502398,-6.089022,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Complete block","Fe",18.1831,NA,15.6336,NA,38.1817,NA,0.859792,NA,2.099851,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,393,9.7138,3.9283,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2173","GDM.2173","PT-9/7","Spain","Sevilla","Norte Paterna","Mina 9",37.502398,-6.089022,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slag","Fe",18.2111,NA,15.6249,NA,38.2969,NA,0.857984,NA,2.102938,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,355,9.6718,3.9693,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2174","GDM.2174","PT-9/9","Spain","Sevilla","Norte Paterna","Mina 9",37.502398,-6.089022,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slag","Fe",18.2355,NA,15.6629,NA,38.4182,NA,0.858923,NA,2.106786,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,408,9.8183,4.0319,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2175","GDM.2175","PE/1","Spain","Huelva","Paterna del Campo","Penalosa",37.420076,-6.412173,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.209,NA,15.6177,NA,38.3399,NA,0.857691,NA,2.10555,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,343,9.6435,3.9917,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2176","GDM.2176","PE/2","Spain","Huelva","Paterna del Campo","Penalosa",37.420076,-6.412173,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.2104,NA,15.6284,NA,38.3809,NA,0.858217,NA,2.107642,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,363,9.6859,4.0169,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2177","GDM.2177","PE/3","Spain","Huelva","Paterna del Campo","Penalosa",37.420076,-6.412173,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.201,NA,15.6203,NA,38.3204,NA,0.858209,NA,2.105402,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,354,9.6558,3.9875,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2178","GDM.2178","PE/4","Spain","Huelva","Paterna del Campo","Penalosa",37.420076,-6.412173,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.2004,NA,15.6343,NA,38.4611,NA,0.859008,NA,2.1132,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,381,9.7121,4.0699,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2179","GDM.2179","PE/5","Spain","Huelva","Paterna del Campo","Penalosa",37.420076,-6.412173,"Archaeological mineral","Slag","Slag,Fe/Si/Cu,Slagged pottery","Fe",18.2027,NA,15.6263,NA,38.3713,NA,0.858462,NA,2.108003,NA,NA,NA,NA,NA,NA,"SPZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,364,9.6795,4.0163,"OXALID, Hunt-Ortiz","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2181","GDM.2181","AM 15","Spain","Almeria","Antas","El Argar",37.252126,-1.917122,"Archaeological artefacts","Cu metal","Small axe ",NA,18.456,NA,15.7164,NA,38.6895,NA,0.85156,NA,2.09631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13763","not recorded","Almeria Museum","Bronze Age","Bronze Age",345,9.9774,4.0447,"OXALID, artefacts data","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2182","GDM.2182","AM 18","Spain","Almeria","Antas","El Argar",37.252126,-1.917123,"Archaeological artefacts","Cu metal","Sword,  5 rivets",NA,18.649,NA,15.653,NA,38.7605,NA,0.83935,NA,2.07842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14014","not recorded","Almeria Museum","Bronze Age","Bronze Age",81,9.6869,3.9309,"OXALID, artefacts data","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2183","GDM.2183","AM 20","Spain","Almeria","Antas","El Argar",37.252126,-1.917124,"Archaeological artefacts","Cu metal","Broken dagger, 4 rivets",NA,18.301,NA,15.6657,NA,38.4154,NA,0.856,NA,2.09909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14025","not recorded","Almeria Museum","Bronze Age","Bronze Age",365,9.8128,3.9862,"OXALID, artefacts data","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
"GDM.2184","GDM.2184","FA 1","Spain","Almeria","Cuevas de Almanzora","Fuente Alamo",37.329563,-1.858518,"Archaeological artefacts","Cu metal","Small dagger with 2 rivets",NA,18.072,NA,15.657,NA,38.2776,NA,0.86637,NA,2.11806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FA 600/5+33029","Tomb 52","Almeria Museum","Bronze Age","Bronze Age",517,9.8393,4.0672,"OXALID, Schubart and Arteaga 1978 Abb 9d p.37","Ref.140","U. Oxford","TIMS",NA,"Archaeological"
